,categoria,valor,porcentaje,fecha,color,title,last-update,cod_comunidad,nombre_comunidad,anio
0,Solar fotovoltaica,5.053,0.009113092157113822,2019-01-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
1,Solar fotovoltaica,5.526,0.01115860935376588,2019-02-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
2,Solar fotovoltaica,6.561,0.012038642556353727,2019-03-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
3,Solar fotovoltaica,7.925,0.016925243814277218,2019-04-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
4,Solar fotovoltaica,8.683,0.01624442024837144,2019-05-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
5,Solar fotovoltaica,8.663,0.018740880235110106,2019-06-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
6,Solar fotovoltaica,8.167,0.0188056663381566,2019-07-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
7,Solar fotovoltaica,8.012,0.019998053110156525,2019-08-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
8,Solar fotovoltaica,6.704,0.017808663128310566,2019-09-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
9,Solar fotovoltaica,6.582,0.020669870883965148,2019-10-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
10,Solar fotovoltaica,4.882,0.010428482017170039,2019-11-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
11,Solar fotovoltaica,3.615,0.008612823219123088,2019-12-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
12,Residuos renovables,549.424,0.9908869078428861,2019-01-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
13,Residuos renovables,489.697,0.9888413906462341,2019-02-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
14,Residuos renovables,538.434,0.9879613574436462,2019-03-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
15,Residuos renovables,460.3105,0.9830747561857227,2019-04-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
16,Residuos renovables,525.839,0.9837555797516285,2019-05-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
17,Residuos renovables,453.5885,0.9812591197648899,2019-06-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
18,Residuos renovables,426.117,0.9811943336618435,2019-07-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
19,Residuos renovables,392.627,0.9800019468898434,2019-08-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
20,Residuos renovables,369.742,0.9821913368716894,2019-09-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
21,Residuos renovables,311.8525,0.9793301291160349,2019-10-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
22,Residuos renovables,463.259,0.9895715179828299,2019-11-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
23,Residuos renovables,416.108,0.9913871767808768,2019-12-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2019-04-15T15:32:00.000+02:00,8745,Melilla,2019
24,Generación renovable,554.477,1.0,2019-01-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
25,Generación renovable,495.223,1.0,2019-02-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
26,Generación renovable,544.995,1.0,2019-03-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
27,Generación renovable,468.2355,1.0,2019-04-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
28,Generación renovable,534.522,1.0,2019-05-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
29,Generación renovable,462.2515,1.0,2019-06-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
30,Generación renovable,434.284,1.0,2019-07-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
31,Generación renovable,400.639,1.0,2019-08-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
32,Generación renovable,376.446,1.0,2019-09-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
33,Generación renovable,318.4345,1.0,2019-10-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
34,Generación renovable,468.141,1.0,2019-11-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
35,Generación renovable,419.723,1.0,2019-12-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2020-11-11T09:49:12.000+01:00,8745,Melilla,2019
36,Solar fotovoltaica,4.709,0.04312705492311496,2020-01-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
37,Solar fotovoltaica,5.41,0.013533678471319734,2020-02-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
38,Solar fotovoltaica,6.338,0.011500770740355312,2020-03-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
39,Solar fotovoltaica,5.699,0.011687211741761632,2020-04-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
40,Solar fotovoltaica,8.014,0.01596016928055763,2020-05-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
41,Solar fotovoltaica,8.75,0.015969003707546402,2020-06-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
42,Solar fotovoltaica,7.909,0.014370254354773942,2020-07-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
43,Solar fotovoltaica,8.19,0.015613978228128034,2020-08-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
44,Solar fotovoltaica,6.833,0.013145630227446529,2020-09-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
45,Solar fotovoltaica,6.295,0.010807989499338559,2020-10-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
46,Solar fotovoltaica,4.727,0.009022473153990924,2020-11-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
47,Solar fotovoltaica,3.833,0.012629366159361315,2020-12-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
48,Residuos renovables,104.48,0.956872945076885,2020-01-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
49,Residuos renovables,394.3335,0.9864663215286802,2020-02-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
50,Residuos renovables,544.7555,0.9884992292596447,2020-03-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
51,Residuos renovables,481.928,0.9883127882582383,2020-04-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
52,Residuos renovables,494.111,0.9840398307194423,2020-05-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
53,Residuos renovables,539.1865,0.9840309962924536,2020-06-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
54,Residuos renovables,542.464,0.9856297456452261,2020-07-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
55,Residuos renovables,516.34,0.9843860217718718,2020-08-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
56,Residuos renovables,512.9595,0.9868543697725535,2020-09-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
57,Residuos renovables,576.1445,0.9891920105006615,2020-10-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
58,Residuos renovables,519.187,0.9909775268460091,2020-11-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
59,Residuos renovables,299.666,0.9873706338406386,2020-12-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2020-02-10T08:17:56.000+01:00,8745,Melilla,2020
60,Generación renovable,109.18900000000001,1.0,2020-01-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
61,Generación renovable,399.74350000000004,1.0,2020-02-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
62,Generación renovable,551.0935,1.0,2020-03-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
63,Generación renovable,487.627,1.0,2020-04-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
64,Generación renovable,502.125,1.0,2020-05-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
65,Generación renovable,547.9365,1.0,2020-06-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
66,Generación renovable,550.373,1.0,2020-07-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
67,Generación renovable,524.5300000000001,1.0,2020-08-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
68,Generación renovable,519.7925,1.0,2020-09-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
69,Generación renovable,582.4395,1.0,2020-10-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
70,Generación renovable,523.914,1.0,2020-11-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
71,Generación renovable,303.499,1.0,2020-12-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-11-10T12:42:49.000+01:00,8745,Melilla,2020
72,Solar fotovoltaica,4.598,0.00714735949523911,2021-01-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
73,Solar fotovoltaica,4.886,0.008441982535497447,2021-02-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
74,Solar fotovoltaica,5.995,0.01093829397280844,2021-03-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
75,Solar fotovoltaica,6.145,0.01224674449843154,2021-04-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
76,Solar fotovoltaica,7.292,0.012808914948593951,2021-05-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
77,Solar fotovoltaica,7.16,0.014436095076606065,2021-06-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
78,Solar fotovoltaica,6.727,0.013831048205119772,2021-08-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
79,Solar fotovoltaica,6.098,0.012981386888118028,2021-09-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
80,Solar fotovoltaica,6.029,0.011600901287471065,2021-10-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
81,Solar fotovoltaica,2.005,0.004158012780963974,2021-11-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
82,Solar fotovoltaica,3.66,1.0,2021-12-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-10T20:29:51.000+01:00,8745,Melilla,2021
83,Residuos renovables,638.7165,0.992852640504761,2021-01-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
84,Residuos renovables,573.888,0.9915580174645026,2021-02-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
85,Residuos renovables,542.0795,0.9890617060271916,2021-03-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
86,Residuos renovables,495.621,0.9877532555015685,2021-04-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
87,Residuos renovables,561.999,0.987191085051406,2021-05-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
88,Residuos renovables,488.819,0.9855639049233939,2021-06-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
89,Residuos renovables,373.528,1.0,2021-07-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
90,Residuos renovables,479.6425,0.9861689517948803,2021-08-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
91,Residuos renovables,463.6515,0.987018613111882,2021-09-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
92,Residuos renovables,513.672,0.988399098712529,2021-10-01T00:00:00.000+02:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
93,Residuos renovables,480.1965,0.995841987219036,2021-11-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
94,Residuos renovables,536.5155,1.0,2021-12-01T00:00:00.000+01:00,#a0a0a0,Residuos renovables,2021-02-08T08:24:13.000+01:00,8745,Melilla,2021
95,Generación renovable,643.3145,1.0,2021-01-01T00:00:00.000+01:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
96,Generación renovable,578.774,1.0,2021-02-01T00:00:00.000+01:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
97,Generación renovable,548.0745000000001,1.0,2021-03-01T00:00:00.000+01:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
98,Generación renovable,501.76599999999996,1.0,2021-04-01T00:00:00.000+02:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
99,Generación renovable,569.291,1.0,2021-05-01T00:00:00.000+02:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
100,Generación renovable,495.97900000000004,1.0,2021-06-01T00:00:00.000+02:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
101,Generación renovable,486.36949999999996,1.0,2021-08-01T00:00:00.000+02:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
102,Generación renovable,469.7495,1.0,2021-09-01T00:00:00.000+02:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
103,Generación renovable,519.701,1.0,2021-10-01T00:00:00.000+02:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
104,Generación renovable,482.2015,1.0,2021-11-01T00:00:00.000+01:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
105,Generación renovable,540.1754999999999,1.0,2021-12-01T00:00:00.000+01:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
106,Generación renovable,373.528,1.0,2021-07-01T00:00:00.000+02:00,#2b2e34,Generación renovable,373.528,8745,Melilla,2021
107,Hidráulica,25288.605,0.029516851640872945,2019-01-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
108,Hidráulica,33933.35,0.030778936748900622,2019-02-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
109,Hidráulica,35913.0,0.0296445386297287,2019-03-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
110,Hidráulica,44050.848,0.04133966138114282,2019-04-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
111,Hidráulica,88535.452,0.06849683355574686,2019-05-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
112,Hidráulica,92464.391,0.07917400147359059,2019-06-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
113,Hidráulica,91236.63,0.07928337341934863,2019-07-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
114,Hidráulica,80161.437,0.06657043839804141,2019-08-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
115,Hidráulica,40095.141,0.0450968948847209,2019-09-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
116,Hidráulica,21984.146,0.024585815743516495,2019-10-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
117,Hidráulica,21611.63,0.020632410889311878,2019-11-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
118,Hidráulica,33252.448,0.033000879163056496,2019-12-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,4,Andalucía,2019
119,Eólica,547209.843,0.6387031531496647,2019-01-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
120,Eólica,714535.96,0.6481133491875982,2019-02-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
121,Eólica,705153.705,0.5820721256305187,2019-03-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
122,Eólica,607656.868,0.5702575614218778,2019-04-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
123,Eólica,612356.002,0.47375877344429873,2019-05-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
124,Eólica,454884.57,0.3895016365326369,2019-06-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
125,Eólica,456346.421,0.39655874734441937,2019-07-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
126,Eólica,495339.705,0.4113571631432519,2019-08-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
127,Eólica,375841.662,0.4227268317752717,2019-09-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
128,Eólica,430931.821,0.48192958457990737,2019-10-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
129,Eólica,764217.456,0.7295908990194919,2019-11-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
130,Eólica,684672.055,0.6794922212456832,2019-12-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,4,Andalucía,2019
131,Solar fotovoltaica,100175.137,0.11692438776014423,2019-01-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
132,Solar fotovoltaica,119956.735,0.10880566637746152,2019-02-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
133,Solar fotovoltaica,147364.111,0.12164233233578728,2019-03-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
134,Solar fotovoltaica,132367.448,0.1242206615002288,2019-04-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
135,Solar fotovoltaica,172457.989,0.13342481346220295,2019-05-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
136,Solar fotovoltaica,166634.356,0.1426831302819571,2019-06-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
137,Solar fotovoltaica,175669.523,0.15265439320158855,2019-07-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
138,Solar fotovoltaica,182499.378,0.15155745774405058,2019-08-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
139,Solar fotovoltaica,169840.831,0.19102798772401489,2019-09-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
140,Solar fotovoltaica,174440.057,0.19508381629609425,2019-10-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
141,Solar fotovoltaica,101305.46,0.09671532762918618,2019-11-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
142,Solar fotovoltaica,120605.521,0.11969308921010786,2019-12-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,4,Andalucía,2019
143,Solar térmica,74526.679,0.08698751581314831,2019-01-01T00:00:00.000+01:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
144,Solar térmica,125159.24,0.11352455126005753,2019-02-01T00:00:00.000+01:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
145,Solar térmica,194932.656,0.16090799017034546,2019-03-01T00:00:00.000+01:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
146,Solar térmica,170591.365,0.16009202055876287,2019-04-01T00:00:00.000+02:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
147,Solar térmica,330398.724,0.25561812690422747,2019-05-01T00:00:00.000+02:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
148,Solar térmica,341081.315,0.29205591735768005,2019-06-01T00:00:00.000+02:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
149,Solar térmica,296144.8,0.2573457476958357,2019-07-01T00:00:00.000+02:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
150,Solar térmica,311366.833,0.25857603544981045,2019-08-01T00:00:00.000+02:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
151,Solar térmica,183963.277,0.20691216837266624,2019-09-01T00:00:00.000+02:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
152,Solar térmica,138110.375,0.154454770816113,2019-10-01T00:00:00.000+02:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
153,Solar térmica,35561.83,0.033950529808989785,2019-11-01T00:00:00.000+01:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
154,Solar térmica,38142.147,0.03785358552147914,2019-12-01T00:00:00.000+01:00,#ff0000,Solar térmica,2020-04-23T12:44:04.000+02:00,4,Andalucía,2019
155,Otras renovables,109551.171,0.12786809163616983,2019-01-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
156,Otras renovables,108900.817,0.09877749642598216,2019-02-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
157,Otras renovables,128090.7,0.10573301323361986,2019-03-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
158,Otras renovables,110916.655,0.10409009513798785,2019-04-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
159,Otras renovables,88799.932,0.06870145263352401,2019-05-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
160,Otras renovables,112798.42,0.09658531435413542,2019-06-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
161,Otras renovables,131368.872,0.11415773833880768,2019-07-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
162,Otras renovables,134792.315,0.11193890526484565,2019-08-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,4,Andalucía,2019
